'Bundesland','Gemeindekennziffer, Stand 31.12.2017','Regionalschlüssel 2017','Gemeindename 2017','Regionalschlüssel 2017','Name des Gemeindeverbands','Fläche in ha 31.12.2017','Bevölkerung am 31.12.2017 ','Name Stadt- und Gemeindetyp (einfach)'
'Schleswig-Holstein',1053053,10535323053,'Hohenhorn',10535323,'Hohe Elbgeest',693,531,'Landgemeinde'
'Schleswig-Holstein',1053054,10535358054,'Hollenbek',10535358,'Lauenburgische Seen',721,417,'Landgemeinde'
'Schleswig-Holstein',1053056,10535313056,'Hornbek',10535313,'Breitenfelde',589,190,'Landgemeinde'
'Schleswig-Holstein',1053057,10535358057,'Horst',10535358,'Lauenburgische Seen',1193,204,'Landgemeinde'
'Schleswig-Holstein',1053058,10535343058,'Juliusburg',10535343,'Lütau',604,180,'Landgemeinde'
'Schleswig-Holstein',1053059,10535373059,'Kankelau',10535373,'Schwarzenbek-Land',421,211,'Landgemeinde'
'Schleswig-Holstein',1053060,10535373060,'Kasseburg',10535373,'Schwarzenbek-Land',789,584,'Landgemeinde'
'Schleswig-Holstein',1053061,10535308061,'Kastorf',10535308,'Berkenthin',690,1.112,'Landgemeinde'
'Schleswig-Holstein',1053062,10535358062,'Kittlitz',10535358,'Lauenburgische Seen',1773,256,'Landgemeinde'
'Schleswig-Holstein',1053064,10535318064,'Klein Pampau',10535318,'Büchen',417,625,'Kleine Kleinstadt'
'Schleswig-Holstein',1053066,10535358066,'Klein Zecher',10535358,'Lauenburgische Seen',911,245,'Landgemeinde'
'Schleswig-Holstein',1053067,10535308067,'Klempau',10535308,'Berkenthin',1007,623,'Landgemeinde'
'Schleswig-Holstein',1053068,10535391068,'Klinkrade',10535391,'Sandesneben-Nusse',740,608,'Landgemeinde'
'Schleswig-Holstein',1053069,10535391069,'Koberg',10535391,'Sandesneben-Nusse',1197,774,'Landgemeinde'
'Schleswig-Holstein',1053070,10535373070,'Köthel',10535373,'Schwarzenbek-Land',152,268,'Landgemeinde'
'Schleswig-Holstein',1053071,10535373071,'Kollow',10535373,'Schwarzenbek-Land',821,586,'Landgemeinde'
'Schleswig-Holstein',1053072,10535323072,'Kröppelshagen-Fahrendorf',10535323,'Hohe Elbgeest',837,1.308,'Landgemeinde'
'Schleswig-Holstein',1053073,10535343073,'Krüzen',10535343,'Lütau',825,383,'Landgemeinde'
'Schleswig-Holstein',1053074,10535343074,'Krukow',10535343,'Lütau',794,150,'Landgemeinde'
'Schleswig-Holstein',1053075,10535308075,'Krummesse',10535308,'Berkenthin',335,1.756,'Landgemeinde'
'Schleswig-Holstein',1053076,10535373076,'Kuddewörde',10535373,'Schwarzenbek-Land',734,1.377,'Landgemeinde'
'Schleswig-Holstein',1053077,10535391077,'Kühsen',10535391,'Sandesneben-Nusse',728,372,'Landgemeinde'
'Schleswig-Holstein',1053078,10535358078,'Kulpin',10535358,'Lauenburgische Seen',607,218,'Landgemeinde'
'Schleswig-Holstein',1053079,10535391079,'Labenz',10535391,'Sandesneben-Nusse',575,840,'Landgemeinde'
'Schleswig-Holstein',1053080,10535318080,'Langenlehsten',10535318,'Büchen',2337,151,'Kleine Kleinstadt'
'Schleswig-Holstein',1053081,10535391081,'Lankau',10535391,'Sandesneben-Nusse',1912,466,'Landgemeinde'
'Schleswig-Holstein',1053082,10535343082,'Lanze',10535343,'Lütau',904,292,'Landgemeinde'
'Schleswig-Holstein',1053083,10530083083,'Lauenburg/ Elbe, Stadt',10530083,'Lauenburg/ Elbe, Stadt',955,11.485,'Größere Kleinstadt'
'Schleswig-Holstein',1053084,10535313084,'Lehmrade',10535313,'Breitenfelde',1140,521,'Landgemeinde'
'Schleswig-Holstein',1053085,10535391085,'Linau',10535391,'Sandesneben-Nusse',966,1.244,'Landgemeinde'
'Schleswig-Holstein',1053086,10535391086,'Lüchow',10535391,'Sandesneben-Nusse',462,287,'Landgemeinde'
'Schleswig-Holstein',1053087,10535343087,'Lütau',10535343,'Lütau',1124,714,'Landgemeinde'
'Schleswig-Holstein',1053088,10535358088,'Mechow',10535358,'Lauenburgische Seen',443,127,'Landgemeinde'
'Schleswig-Holstein',1053089,10535373089,'Möhnsen',10535373,'Schwarzenbek-Land',748,561,'Landgemeinde'
'Schleswig-Holstein',1053090,10530090090,'Mölln, Stadt',10530090,'Mölln, Stadt',2505,18.928,'Größere Kleinstadt'
'Schleswig-Holstein',1053091,10535373091,'Mühlenrade',10535373,'Schwarzenbek-Land',374,172,'Landgemeinde'
'Schleswig-Holstein',1053092,10535318092,'Müssen',10535318,'Büchen',1146,1.125,'Kleine Kleinstadt'
'Schleswig-Holstein',1053093,10535358093,'Mustin',10535358,'Lauenburgische Seen',1188,729,'Landgemeinde'
'Schleswig-Holstein',1053094,10535308094,'Niendorf bei Berkenthin',10535308,'Berkenthin',399,190,'Landgemeinde'
'Schleswig-Holstein',1053095,10535313095,'Niendorf/ Stecknitz',10535313,'Breitenfelde',841,661,'Landgemeinde'
'Schleswig-Holstein',1053096,10535391096,'Nusse',10535391,'Sandesneben-Nusse',622,1.091,'Landgemeinde'
'Schleswig-Holstein',1053097,10535391097,'Panten',10535391,'Sandesneben-Nusse',1383,638,'Landgemeinde'
